close,return,realreturn,direction,future_direction,lag1,lag2,lag3,lag4,lag5,result,up,uptotal,rsi
196.72,-0.002589163,-0.51,-1,-1,2,2,2,1,2,0.51,0,0,36.49717514
196.53,-0.000966306,-0.19,-1,-1,1,2,2,2,1,0.19,0,0,37.55813953
195.26,-0.006483088,-1.27,-1,-1,1,1,2,2,2,1.27,0,0,44.00544959
195.05,-0.001076068,-0.21,-1,1,1,1,1,2,2,0.21,0,0,34.34650456
195.57,0.002662436,0.52,1,-1,1,1,1,1,2,0.52,1,0.52,40.76246334
195.56,-5.11E-05,-0.01,-1,-1,2,1,1,1,1,0.01,0,0,32.27424749
195.55,-5.11E-05,-0.01,-1,1,2,2,1,1,1,0.01,0,0,33.27586207
196.78,0.006270252,1.23,1,1,2,2,2,1,1,1.23,1,1.23,48.61538462
197.9,0.005675499,1.12,1,-1,2,2,2,2,1,1.12,1,1.12,58.71056241
197.66,-0.00121347,-0.24,-1,1,2,2,2,2,2,0.24,0,0,53.1024531
198.97,0.006605677,1.31,1,-1,1,2,2,2,2,1.31,1,1.31,67.16016151
198.42,-0.002768063,-0.55,-1,1,2,1,2,2,2,0.55,0,0,60.39735099
198.72,0.001510803,0.3,1,1,1,2,1,2,2,0.3,1,0.3,61.76470588
199.3,0.002914428,0.58,1,-1,2,1,2,1,2,0.58,1,0.58,62.85714286
197.85,-0.007302059,-1.45,-1,1,2,2,1,2,1,1.45,0,0,56.28476085
198.27,0.00212057,0.42,1,-1,1,2,2,1,2,0.42,1,0.42,59.43600868
197.7,-0.002879008,-0.57,-1,1,2,1,2,2,1,0.57,0,0,64.31924883
198.84,0.005749751,1.14,1,1,1,2,1,2,2,1.14,1,1.14,70.05291005
199.75,0.004566103,0.91,1,-1,2,1,2,1,2,0.91,1,0.91,71.2398374
199.6,-0.000751221,-0.15,-1,-1,2,2,1,2,1,0.15,0,0,70.24048096
199.42,-0.00090221,-0.18,-1,-1,1,2,2,1,2,0.18,0,0,69.06403941
198.68,-0.003717663,-0.74,-1,-1,1,1,2,2,1,0.74,0,0,59.83436853
197.53,-0.005805019,-1.15,-1,-1,1,1,1,2,2,1.15,0,0,48.09081527
196.37,-0.005889837,-1.16,-1,-1,1,1,1,1,2,1.16,0,0,43.92082941
196.2,-0.000866088,-0.17,-1,1,1,1,1,1,1,0.17,0,0,35.374868
196.71,0.002596016,0.51,1,-1,1,1,1,1,1,0.51,1,0.51,40.93319194
195.5,-0.006170184,-1.21,-1,-1,2,1,1,1,1,1.21,0,0,34.42940039
194.7,-0.004100467,-0.8,-1,1,1,2,1,1,1,0.8,0,0,28.21969697
196.49,0.009151627,1.79,1,1,1,1,2,1,1,1.79,1,1.79,43.76146789
196.95,0.00233835,0.46,1,1,3,1,1,2,1,0.46,1,0.46,43.96709324
197.34,0.00197824,0.39,1,-1,2,3,1,1,2,0.39,1,0.39,48.32713755
197.31,-0.000152033,-0.03,-1,-1,2,2,3,1,1,0.03,0,0,42.07253886
196.53,-0.003961005,-0.78,-1,-1,1,2,2,3,1,0.78,0,0,33.08823529
195.75,-0.003976757,-0.78,-1,1,1,1,2,2,3,0.78,0,0,31.03448276
196.07,0.001633403,0.32,1,1,1,1,1,2,2,0.32,1,0.32,33.72206025
196.12,0.000254978,0.05,1,-1,2,1,1,1,2,0.05,1,0.05,36.66666667
193.1,-0.015518527,-3.02,-1,1,2,2,1,1,1,3.02,0,0,30.68875327
193.43,0.0017075,0.33,1,1,0,2,2,1,1,0.33,1,0.33,36.18421053
194.61,0.006081866,1.18,1,1,2,0,2,2,1,1.18,1,1.18,43.17596567
195.47,0.004409359,0.86,1,1,2,2,0,2,2,0.86,1,0.86,44.83333333
196.13,0.00337079,0.66,1,1,2,2,2,0,2,0.66,1,0.66,52.7510917
196.82,0.003511901,0.69,1,1,2,2,2,2,0,0.69,1,0.69,59.34744268
197.53,0.003600866,0.71,1,1,2,2,2,2,2,0.71,1,0.71,55.06822612
198.38,0.004293912,0.85,1,-1,2,2,2,2,2,0.85,1,0.85,56.71361502
197.33,-0.005306929,-1.05,-1,1,2,2,2,2,2,1.05,0,0,49.95579134
197.4,0.000354673,0.07,1,1,1,2,2,2,2,0.07,1,0.07,50.39647577
198.02,0.003135909,0.62,1,1,2,1,2,2,2,0.62,1,0.62,56.65773012
199.21,0.005991509,1.19,1,1,2,2,1,2,2,1.19,1,1.19,64.9137931
200.15,0.004707541,0.94,1,-1,2,2,2,1,2,0.94,1,0.94,66.69394435
199.96,-0.000949739,-0.19,-1,-1,2,2,2,2,1,0.19,0,0,65.53398058
198.58,-0.006925305,-1.38,-1,1,1,2,2,2,2,1.38,0,0,75.55970149
198.59,5.04E-05,0.01,1,-1,1,1,2,2,2,0.01,1,0.01,74.80769231
198.4,-0.000957203,-0.19,-1,-1,2,1,1,2,2,0.19,0,0,70.1381509
197.84,-0.002826572,-0.56,-1,1,1,2,1,1,2,0.56,0,0,63.00768386
198.33,0.002473687,0.49,1,1,1,1,2,1,1,0.49,1,0.49,62.30425056
198.5,0.00085679,0.17,1,-1,2,1,1,2,1,0.17,1,0.17,59.97624703
198.42,-0.000403104,-0.08,-1,-1,2,2,1,1,2,0.08,0,0,55.71245186
198.31,-0.000554533,-0.11,-1,-1,1,2,2,1,1,0.11,0,0,49.5035461
197.56,-0.003789127,-0.75,-1,1,1,1,2,2,1,0.75,0,0,51.7037037
197.94,0.001921619,0.38,1,1,1,1,1,2,2,0.38,1,0.38,53.82436261
198.45,0.002573225,0.51,1,-1,2,1,1,1,2,0.51,1,0.51,53.09352518
198.35,-0.000504032,-0.1,-1,1,2,2,1,1,1,0.1,0,0,42.66211604
198.47,0.000604808,0.12,1,1,1,2,2,1,1,0.12,1,0.12,33.33333333
198.67,0.001007202,0.2,1,1,2,1,2,2,1,0.2,1,0.2,37.22772277
198.71,0.000201319,0.04,1,1,2,2,1,2,2,0.04,1,0.04,51.75202156
199.53,0.004118126,0.82,1,1,2,2,2,1,2,0.82,1,0.82,60.39823009
201.4,0.009328379,1.87,1,1,2,2,2,2,1,1.87,1,1.87,74.19354839
202.09,0.003420162,0.69,1,-1,3,2,2,2,2,0.69,1,0.69,83.57030016
201.27,-0.004065852,-0.82,-1,1,2,3,2,2,2,0.82,0,0,72.07207207
202.04,0.003818407,0.77,1,1,1,2,3,2,2,0.77,1,0.77,74.38016529
202.17,0.00064323,0.13,1,1,2,1,2,3,2,0.13,1,0.13,75.6497948
202.8,0.003111344,0.63,1,-1,2,2,1,2,3,0.63,1,0.63,78.67177522
201.75,-0.005190965,-1.05,-1,-1,2,2,2,1,2,1.05,0,0,75.76875769
200.76,-0.004919142,-0.99,-1,1,1,2,2,2,1,0.99,0,0,66.13272311
201.62,0.004274573,0.86,1,-1,1,1,2,2,2,0.86,1,0.86,67.43674367
201.28,-0.001687764,-0.34,-1,-1,2,1,1,2,2,0.34,0,0,65.70203644
199.76,-0.007580328,-1.52,-1,1,1,2,1,1,2,1.52,0,0,56.0111836
201.3,0.007679687,1.54,1,-1,1,1,2,1,1,1.54,1,1.54,60.89478045
200.95,-0.001740212,-0.35,-1,1,3,1,1,2,1,0.35,0,0,59.04684976
201.29,0.001690533,0.34,1,1,1,3,1,1,2,0.34,1,0.34,57.39495798
201.36,0.000347697,0.07,1,-1,2,1,3,1,1,0.07,1,0.07,49.8019802
199.98,-0.006876989,-1.38,-1,-1,2,2,1,3,1,1.38,0,0,40.22242817
199.83,-0.000750356,-0.15,-1,-1,1,2,2,1,3,0.15,0,0,42.88537549
199.54,-0.001452288,-0.29,-1,1,1,1,2,2,1,0.29,0,0,37.03319502
200.11,0.002852498,0.57,1,-1,1,1,1,2,2,0.57,1,0.57,39.78174603
199.91,-0.00099995,-0.2,-1,-1,2,1,1,1,2,0.2,0,0,35.02590674
198.98,-0.004662948,-0.93,-1,1,1,2,1,1,1,0.93,0,0,35.46694648
200.18,0.006012645,1.2,1,1,1,1,2,1,1,1.2,1,1.2,47.02258727
200.25,0.000349624,0.07,1,1,2,1,1,2,1,0.07,1,0.07,42.34636872
200.95,0.003489535,0.7,1,-1,2,2,1,1,2,0.7,1,0.7,48.22771214
200.86,-0.000447973,-0.09,-1,1,2,2,2,1,1,0.09,0,0,56.97969543
201.5,0.003181233,0.64,1,-1,1,2,2,2,1,0.64,1,0.64,51.43266476
200.25,-0.006222795,-1.25,-1,1,2,1,2,2,2,1.25,0,0,45.55837563
200.3,0.000249657,0.05,1,-1,1,2,1,2,2,0.05,1,0.05,43.47826087
199.89,-0.002049027,-0.41,-1,1,2,1,2,1,2,0.41,0,0,40.73139975
200.33,0.002198792,0.44,1,1,1,2,1,2,1,0.44,1,0.44,52.50357654
200.98,0.003239394,0.65,1,1,2,1,2,1,2,0.65,1,0.65,57.67690254
201.73,0.003724769,0.75,1,-1,2,2,1,2,1,0.75,1,0.75,63.77358491
201.52,-0.001041538,-0.21,-1,1,2,2,2,1,2,0.21,0,0,59.28853755
202.49,0.004801871,0.97,1,1,1,2,2,2,1,0.97,1,0.97,65.43062201
203.44,0.004680619,0.95,1,1,2,1,2,2,2,0.95,1,0.95,76.61097852
204.56,0.00549021,1.12,1,1,2,2,1,2,2,1.12,1,1.12,76.38554217
204.85,0.001416673,0.29,1,-1,2,2,2,1,2,0.29,1,0.29,76.99530516
204.14,-0.003471971,-0.71,-1,1,2,2,2,2,1,0.71,0,0,68.69871043
205.12,0.004789141,0.98,1,1,1,2,2,2,2,0.98,1,0.98,72.61146497
205.69,0.002775007,0.57,1,1,2,1,2,2,2,0.57,1,0.57,72.40641711
205.72,0.00014584,0.03,1,-1,2,2,1,2,2,0.03,1,0.03,83.64083641
205.12,-0.002920847,-0.6,-1,1,2,2,2,1,2,0.6,0,0,77.76497696
205.95,0.004038247,0.83,1,1,1,2,2,2,1,0.83,1,0.83,83.2967033
206.05,0.000485437,0.1,1,1,2,1,2,2,2,0.1,1,0.1,82.64840183
207.63,0.007638792,1.58,1,-1,2,2,1,2,2,1.58,1,1.58,84.31372549
207.51,-0.000578118,-0.12,-1,-1,2,2,2,1,2,0.12,0,0,81.89845475
207.2,-0.001495021,-0.31,-1,-1,1,2,2,2,1,0.31,0,0,81.00436681
205.18,-0.009796868,-2.02,-1,-1,1,1,2,2,2,2.02,0,0,63.17335945
204.55,-0.003075198,-0.63,-1,1,0,1,1,2,2,0.63,0,0,55.61172902
204.83,0.001367922,0.28,1,1,1,0,1,1,2,0.28,1,0.28,51.49171271
205.78,0.00462727,0.95,1,-1,2,1,0,1,1,0.95,1,0.95,54.78887745
205.35,-0.002091797,-0.43,-1,1,2,2,1,0,1,0.43,0,0,56.41569459
206.34,0.004809453,0.99,1,-1,1,2,2,1,0,0.99,1,0.99,56.46186441
206.3,-0.000193874,-0.04,-1,-1,2,1,2,2,1,0.04,0,0,53.42312009
204.55,-0.008518976,-1.75,-1,-1,1,2,1,2,2,1.75,0,0,44.49670743
204.25,-0.001467711,-0.3,-1,1,0,1,2,1,2,0.3,0,0,45.78896418
204.63,0.001858737,0.38,1,-1,1,0,1,2,1,0.38,1,0.38,43.31983806
204.13,-0.002446425,-0.5,-1,1,2,1,0,1,2,0.5,0,0,40.6614786
204.48,0.001713125,0.35,1,1,1,2,1,0,1,0.35,1,0.35,32.59668508
204.62,0.000684429,0.14,1,1,2,1,2,1,0,0.14,1,0.14,34.06835722
204.81,0.00092812,0.19,1,1,2,2,1,2,1,0.19,1,0.19,36.64804469
204.99,0.000878477,0.18,1,1,2,2,2,1,2,0.18,1,0.18,48.66385373
205.49,0.002436173,0.5,1,1,2,2,2,2,1,0.5,1,0.5,56.73352436
205.51,9.73E-05,0.02,1,1,2,2,2,2,2,0.02,1,0.02,55.05952381
207.13,0.007851921,1.62,1,1,2,2,2,2,2,1.62,1,1.62,59.13396482
208.81,0.008078132,1.68,1,1,3,2,2,2,2,1.68,1,1.68,70.02314815
208.9,0.000430921,0.09,1,1,3,3,2,2,2,0.09,1,0.09,66.5374677
210.44,0.007344908,1.54,1,-1,2,3,3,2,2,1.54,1,1.54,72.4025974
210.32,-0.000570396,-0.12,-1,-1,2,2,3,3,2,0.12,0,0,87.91064389
210,-0.00152265,-0.32,-1,1,1,2,2,3,3,0.32,0,0,87.6802097
210.9,0.004276557,0.9,1,1,1,1,2,2,3,0.9,1,0.9,88.46625767
211.65,0.003549879,0.75,1,1,2,1,1,2,2,0.75,1,0.75,94.76190476
212.68,0.004854722,1.03,1,-1,2,2,1,1,2,1.03,1,1.03,95.15418502
212.28,-0.001882531,-0.4,-1,-1,2,2,2,1,1,0.4,0,0,91.00642398
208.08,-0.019983537,-4.2,-1,-1,1,2,2,2,1,4.2,0,0,62.24719101
205.09,-0.014473714,-2.99,-1,-1,0,1,2,2,2,2.99,0,0,50.30940594
205.02,-0.000341372,-0.07,-1,-1,0,0,1,2,2,0.07,0,0,48.50603942
204.69,-0.001610896,-0.33,-1,1,1,0,0,1,2,0.33,0,0,47.44389027
205.68,0.004824923,0.99,1,-1,1,1,0,0,1,0.99,1,0.99,45.29526282
204.73,-0.004629525,-0.95,-1,-1,2,1,1,0,0,0.95,0,0,36.10354223
202.58,-0.010557168,-2.15,-1,-1,1,2,1,1,0,2.15,0,0,31.12305854
201.57,-0.004998155,-1.01,-1,1,0,1,2,1,1,1.01,0,0,22.64034547
202.77,0.005935616,1.2,1,-1,1,0,1,2,1,1.2,1,1.2,28.16657027
202.39,-0.001875803,-0.38,-1,1,2,1,0,1,2,0.38,0,0,28.06916427
203.21,0.004043398,0.82,1,-1,1,2,1,0,1,0.82,1,0.82,27.73595831
202.87,-0.001674547,-0.34,-1,-1,2,1,2,1,0,0.34,0,0,23.96204033
202.8,-0.000345108,-0.07,-1,1,1,2,1,2,1,0.07,0,0,18.93081761
204.11,0.006438792,1.31,1,-1,1,1,2,1,2,1.31,1,1.31,25.6989887
203.49,-0.003042201,-0.62,-1,-1,2,1,1,2,1,0.62,0,0,32.65306122
202.53,-0.00472884,-0.96,-1,-1,1,2,1,1,2,0.96,0,0,38.57142857
202.05,-0.002372832,-0.48,-1,-1,1,1,2,1,1,0.48,0,0,37.20930233
201.74,-0.001535452,-0.31,-1,-1,1,1,1,2,1,0.31,0,0,37.27351165
201.35,-0.001935052,-0.39,-1,-1,1,1,1,1,2,0.39,0,0,30.30027298
201.24,-0.000546462,-0.11,-1,1,1,1,1,1,1,0.11,0,0,32.80788177
202.85,0.007968564,1.61,1,1,1,1,1,1,1,1.61,1,1.61,51.40478668
203.25,0.001969959,0.4,1,1,3,1,1,1,1,0.4,1,0.4,59.33333333
204.07,0.004026324,0.82,1,-1,2,3,1,1,1,0.82,1,0.82,57.54060325
203.23,-0.00412473,-0.84,-1,-1,2,2,3,1,1,0.84,0,0,54.62555066
203,-0.001132364,-0.23,-1,1,1,2,2,3,1,0.23,0,0,48.76325088
204.1,0.005404091,1.1,1,1,1,1,2,2,3,1.1,1,1.1,56.64864865
204.47,0.001811196,0.37,1,1,2,1,1,2,2,0.37,1,0.37,58.7434555
204.63,0.000782205,0.16,1,1,2,2,1,1,2,0.16,1,0.16,53.0952381
206.61,0.009629488,1.98,1,1,2,2,2,1,1,1.98,1,1.98,65.98360656
207.19,0.002803288,0.58,1,1,3,2,2,2,1,0.58,1,0.58,74.84008529
207.25,0.000289547,0.06,1,1,2,3,2,2,2,0.06,1,0.06,79.01785714
207.93,0.003275691,0.68,1,1,2,2,3,2,2,0.68,1,0.68,83.17256163
208.49,0.002689594,0.56,1,1,2,2,2,3,2,0.56,1,0.56,87.57894737
209.38,0.004259704,0.89,1,1,2,2,2,2,3,0.89,1,0.89,89.59143969
211.11,0.008228542,1.73,1,-1,2,2,2,2,2,1.73,1,1.73,89.71153846
209.37,-0.008276303,-1.74,-1,-1,3,2,2,2,2,1.74,0,0,76.06473595
208.01,-0.006516866,-1.36,-1,-1,0,3,2,2,2,1.36,0,0,66.04234528
205.7,-0.011167359,-2.31,-1,1,1,0,3,2,2,2.31,0,0,58.98181818
206.39,0.003348786,0.69,1,1,0,1,0,3,2,0.69,1,0.69,61.92821956
206.9,0.002468002,0.51,1,-1,2,0,1,0,3,0.51,1,0.51,60.27900147
205.58,-0.006400332,-1.32,-1,-1,2,2,0,1,0,1.32,0,0,53.80919698
204.96,-0.003020414,-0.62,-1,-1,1,2,2,0,1,0.62,0,0,51.09780439
203.78,-0.005773858,-1.18,-1,1,1,1,2,2,0,1.18,0,0,40.05621926
205.17,0.006797923,1.39,1,-1,1,1,1,2,2,1.39,1,1.39,43.28457447
204.45,-0.003515457,-0.72,-1,1,2,1,1,1,2,0.72,0,0,41.08280255
205.84,0.006775721,1.39,1,1,1,2,1,1,1,1.39,1,1.39,43.63193175
206.14,0.001456382,0.3,1,1,2,1,2,1,1,0.3,1,0.3,42.7244582
207.17,0.004984163,1.03,1,-1,2,2,1,2,1,1.03,1,1.03,43.21669736
206.65,-0.002513171,-0.52,-1,-1,2,2,2,1,2,0.52,0,0,35.21220159
205.05,-0.007772689,-1.6,-1,-1,1,2,2,2,1,1.6,0,0,35.54216867
203.78,-0.006212871,-1.27,-1,-1,1,1,2,2,2,1.27,0,0,35.75757576
202,-0.008773283,-1.78,-1,1,1,1,1,2,2,1.78,0,0,37.08100559
202.92,0.004544115,0.92,1,1,0,1,1,1,2,0.92,1,0.92,38.07560137
203.08,0.000788177,0.16,1,1,2,0,1,1,1,0.16,1,0.16,36.54929577
203.14,0.000295406,0.06,1,1,2,2,0,1,1,0.06,1,0.06,40.57187017
204.09,0.004665677,0.95,1,1,2,2,2,0,1,0.95,1,0.95,46.72192916
205.76,0.008149368,1.67,1,-1,2,2,2,2,0,1.67,1,1.67,57.19476744
204.53,-0.005995777,-1.23,-1,1,3,2,2,2,2,1.23,0,0,47.64705882
204.86,0.001612155,0.33,1,1,1,3,2,2,2,0.33,1,0.33,51.55185466
205.13,0.001317105,0.27,1,1,2,1,3,2,2,0.27,1,0.27,47.063689
205.37,0.001169306,0.24,1,1,2,2,1,3,2,0.24,1,0.24,46.7996675
205.66,0.001411089,0.29,1,-1,2,2,2,1,3,0.29,1,0.29,43.31266608
205.31,-0.001703288,-0.35,-1,-1,2,2,2,2,1,0.35,0,0,43.97482014
205.17,-0.000682128,-0.14,-1,1,1,2,2,2,2,0.14,0,0,50.62111801
205.26,0.000438564,0.09,1,-1,1,1,2,2,2,0.09,1,0.09,58.72641509
203.43,-0.008955503,-1.83,-1,1,2,1,1,2,2,1.83,0,0,58.38218054
204.34,0.004463308,0.91,1,1,0,2,1,1,2,0.91,1,0.91,58.33333333
204.91,0.002785585,0.57,1,-1,2,0,2,1,1,0.57,1,0.57,60.24636058
204.42,-0.002394157,-0.49,-1,-1,2,2,0,2,1,0.49,0,0,56.83760684
204.4,-9.78E-05,-0.02,-1,1,1,2,2,0,2,0.02,0,0,51.83867141
204.75,0.001710864,0.35,1,-1,1,1,2,2,0,0.35,1,0.35,42.89732771
203.81,-0.004601535,-0.94,-1,1,2,1,1,2,2,0.94,0,0,44.72140762
205.51,0.008306507,1.7,1,-1,1,2,1,1,2,1.7,1,1.7,53.96825397
204.2,-0.006394789,-1.31,-1,1,3,1,2,1,1,1.31,0,0,44.96208017
204.87,0.003275726,0.67,1,-1,1,3,1,2,1,0.67,1,0.67,47.41200828
204.43,-0.002150013,-0.44,-1,1,2,1,3,1,2,0.44,0,0,43.73088685
204.64,0.001026719,0.21,1,1,1,2,1,3,1,0.21,1,0.21,46.53567735
206.23,0.007739713,1.59,1,-1,2,1,2,1,3,1.59,1,1.59,54.76618705
205.87,-0.001747149,-0.36,-1,1,3,2,1,2,1,0.36,0,0,52.67778753
206.4,0.002571132,0.53,1,-1,1,3,2,1,2,0.53,1,0.53,64.71754212
206.21,-0.000920967,-0.19,-1,0,2,1,3,2,1,0.19,0,0,59.97865528
206.21,0,0,0,1,1,2,1,3,2,0,0,0,57.38636364
206.83,0.003002133,0.62,1,1,2,1,2,1,3,0.62,1,0.62,63.49384099
207.25,0.002028594,0.42,1,1,2,2,1,2,1,0.42,1,0.42,65.2733119
207.67,0.002024487,0.42,1,1,2,2,2,1,2,0.42,1,0.42,65.53191489
207.71,0.000192595,0.04,1,1,2,2,2,2,1,0.04,1,0.04,72.94117647
208.36,0.003124477,0.65,1,1,2,2,2,2,2,0.65,1,0.65,69.12751678
208.78,0.002013713,0.42,1,1,2,2,2,2,2,0.42,1,0.42,84.90853659
210.21,0.006825965,1.43,1,-1,2,2,2,2,2,1.43,1,1.43,86.47540984
209.07,-0.005437907,-1.14,-1,-1,2,2,2,2,2,1.14,0,0,78.9276808
207.86,-0.005804348,-1.21,-1,-1,1,2,2,2,2,1.21,0,0,67.84922395
204.94,-0.014147523,-2.92,-1,1,1,1,2,2,2,2.92,0,0,43.76811594
205.28,0.001657647,0.34,1,-1,0,1,1,2,2,0.34,1,0.34,47.14424008
204.69,-0.002878261,-0.59,-1,1,2,0,1,1,2,0.59,0,0,41.77093359
205.51,0.003998055,0.82,1,1,1,2,0,1,1,0.82,1,0.82,46.82395644
207.46,0.009443855,1.95,1,-1,2,1,2,0,1,1.95,1,1.95,54.81881264
206.88,-0.002799635,-0.58,-1,1,3,2,1,2,0,0.58,0,0,50.1933488
208.47,0.007656231,1.59,1,1,1,3,2,1,2,1.59,1,1.59,54.32624113
209.18,0.003399979,0.71,1,1,3,1,3,2,1,0.71,1,0.71,55.2466991
210.37,0.00567276,1.19,1,-1,2,3,1,3,2,1.19,1,1.19,58.55855856
208.98,-0.006629332,-1.39,-1,-1,2,2,3,1,3,1.39,0,0,51.9041769
207.53,-0.006962646,-1.45,-1,-1,1,2,2,3,1,1.45,0,0,46.38937031
207.22,-0.001494877,-0.31,-1,-1,1,1,2,2,3,0.31,0,0,40.76590488
205.9,-0.006390417,-1.32,-1,1,1,1,1,2,2,1.32,0,0,40.31765425
208.42,0.012164661,2.52,1,1,1,1,1,1,2,2.52,1,2.52,51.58371041
208.46,0.000191902,0.04,1,-1,3,1,1,1,1,0.04,1,0.04,61.89189189
207.62,-0.004037691,-0.84,-1,-1,2,3,1,1,1,0.84,0,0,57.64705882
207.16,-0.002218044,-0.46,-1,1,1,2,3,1,1,0.46,0,0,58.1410679
208.87,0.008220607,1.71,1,1,1,1,2,3,1,1.71,1,1.71,60.4607721
209.78,0.004347314,0.91,1,1,3,1,1,2,3,0.91,1,0.91,57.72303595
209.8,9.53E-05,0.02,1,1,2,3,1,1,2,0.02,1,0.02,60.09681881
210.47,0.003188429,0.67,1,1,2,2,3,1,1,0.67,1,0.67,57.38552437
210.51,0.000190033,0.04,1,1,2,2,2,3,1,0.04,1,0.04,55.16705517
211.02,0.002419758,0.51,1,-1,2,2,2,2,3,0.51,1,0.51,52.66611977
209.32,-0.008088734,-1.7,-1,-1,2,2,2,2,2,1.7,0,0,51.36
209.17,-0.000716863,-0.15,-1,-1,0,2,2,2,2,0.15,0,0,57.32142857
209.12,-0.000239069,-0.05,-1,1,1,0,2,2,2,0.05,0,0,58.68372943
211.25,0.010134016,2.13,1,-1,1,1,0,2,2,2.13,1,2.13,72.76595745
210.56,-0.003271618,-0.69,-1,-1,3,1,1,0,2,0.69,0,0,60.78629032
210.21,-0.001663617,-0.35,-1,-1,1,3,1,1,0,0.35,0,0,58.55327468
210.18,-0.000142725,-0.03,-1,-1,1,1,3,1,1,0.03,0,0,63.5881104
210.1,-0.000380699,-0.08,-1,1,1,1,1,3,1,0.08,0,0,66.26106195
210.79,0.003278769,0.69,1,-1,1,1,1,1,3,0.69,1,0.69,61.97007481
210.58,-0.000996749,-0.21,-1,-1,2,1,1,1,1,0.21,0,0,55.46448087
210.4,-0.000855148,-0.18,-1,-1,1,2,1,1,1,0.18,0,0,54.01069519
209.78,-0.002951118,-0.62,-1,1,1,1,2,1,1,0.62,0,0,45.35666218
210.69,0.004328496,0.91,1,1,1,1,1,2,1,0.91,1,0.91,51.08433735
211.49,0.003789857,0.8,1,1,2,1,1,1,2,0.8,1,0.8,52.73573923
211.97,0.002267039,0.48,1,1,2,2,1,1,1,0.48,1,0.48,67.97829037
212.18,0.000990216,0.21,1,1,2,2,2,1,1,0.21,1,0.21,70.25572005
212.9,0.003387601,0.72,1,-1,2,2,2,2,1,0.72,1,0.72,73.33333333
212.72,-0.000845825,-0.18,-1,-1,2,2,2,2,2,0.18,0,0,61.95121951
211.7,-0.004806569,-1.02,-1,1,1,2,2,2,2,1.02,0,0,58.7962963
211.94,0.001133038,0.24,1,1,1,1,2,2,2,0.24,1,0.24,63.57927786
212.23,0.001367377,0.29,1,-1,2,1,1,2,2,0.29,1,0.29,65.46003017
211.92,-0.001461747,-0.31,-1,1,2,2,1,1,2,0.31,0,0,63.26530612
211.94,9.44E-05,0.02,1,-1,1,2,2,1,1,0.02,1,0.02,59.28917609
211.75,-0.000896882,-0.19,-1,1,2,1,2,2,1,0.19,0,0,59.48136143
211.76,4.72E-05,0.01,1,-1,1,2,1,2,2,0.01,1,0.01,61.33333333
210.52,-0.005872897,-1.24,-1,1,2,1,2,1,2,1.24,0,0,55.58912387
211.57,0.004975253,1.05,1,-1,1,2,1,2,1,1.05,1,1.05,56.50887574
211.22,-0.001655669,-0.35,-1,1,2,1,2,1,2,0.35,0,0,47.86053883
211.9,0.003214221,0.68,1,1,1,2,1,2,1,0.68,1,0.68,49.46236559
212.25,0.00165036,0.35,1,-1,2,1,2,1,2,0.35,1,0.35,50.52631579
211.43,-0.003870851,-0.82,-1,-1,2,2,1,2,1,0.82,0,0,39.11111111
210.93,-0.00236765,-0.5,-1,-1,1,2,2,1,2,0.5,0,0,37.34087694
210.36,-0.002705976,-0.57,-1,1,1,1,2,2,1,0.57,0,0,39.87915408
210.9,0.002563739,0.54,1,1,1,1,1,2,2,0.54,1,0.54,42.48554913
211.89,0.004683185,0.99,1,1,2,1,1,1,2,0.99,1,0.99,47.76902887
212.74,0.004003491,0.85,1,1,2,2,1,1,1,0.85,1,0.85,55.0245098
213.56,0.003847061,0.82,1,-1,2,2,2,1,1,0.82,1,0.82,59.04017857
213.13,-0.002015515,-0.43,-1,1,2,2,2,2,1,0.43,0,0,57.5
214.21,0.005054534,1.08,1,1,1,2,2,2,2,1.08,1,1.08,61.92794547
215.21,0.004657453,1,1,1,2,1,2,2,2,1,1,1,73.37986042
216.32,0.005144497,1.11,1,-1,2,2,1,2,2,1.11,1,1.11,73.53815659
215.94,-0.001758202,-0.38,-1,1,2,2,2,1,2,0.38,0,0,73.3201581
215.95,4.63E-05,0.01,1,-1,1,2,2,2,1,0.01,1,0.01,71.42857143
215.62,-0.0015293,-0.33,-1,-1,2,1,2,2,2,0.33,0,0,67.86850477
215.6,-9.28E-05,-0.02,-1,-1,1,2,1,2,2,0.02,0,0,74.1599073
214.97,-0.002926356,-0.63,-1,-1,1,1,2,1,2,0.63,0,0,73.05936073
213.77,-0.005597813,-1.2,-1,1,1,1,1,2,1,1.2,0,0,68.15761448
214.12,0.001635935,0.35,1,1,1,1,1,1,2,0.35,1,0.35,67.5
214.93,0.003775788,0.81,1,1,2,1,1,1,1,0.81,1,0.81,66.85144124
215.17,0.00111602,0.24,1,1,2,2,1,1,1,0.24,1,0.24,64.4470868
217.05,0.008699328,1.88,1,1,2,2,2,1,1,1.88,1,1.88,68.42661035
218.3,0.005742522,1.25,1,1,3,2,2,2,1,1.25,1,1.25,75.12147716
219.52,0.005573081,1.22,1,1,2,3,2,2,2,1.22,1,1.22,75.45541707
219.89,0.001684077,0.37,1,-1,2,2,3,2,2,0.37,1,0.37,73.87755102
219.68,-0.000955479,-0.21,-1,-1,2,2,2,3,2,0.21,0,0,68.87640449
218.17,-0.006897367,-1.51,-1,1,1,2,2,2,3,1.51,0,0,61.11665005
219.8,0.007443467,1.63,1,1,1,1,2,2,2,1.63,1,1.63,66.52360515
